Word,Word type,PC1,PC2,PC3,PC4,PC5
breakfast,N,0.8676272414272094,-0.6562834198777783,-1.5654881355993426,-0.46446165556988067,1.3714651639573279
breathe,V,0.8715216546399733,-1.4342087500989542,-1.4697826531613472,1.7078976806360415,-0.4225163720345408
bridge,N,0.226580657596985,-1.3157947536526498,-0.2720494361974176,-1.1703386340797028,-0.541358401950015
brief,A,0.11809676148209851,-0.14451386644583386,1.7319308646672384,0.5637361081071733,0.09266366710210178
bright,A,0.36424101395008973,0.058269718740180394,-0.9533752634716869,0.2258956145449608,1.162650187568175
bring,V,1.6368366568854145,0.6532112833142732,0.3847867049955304,-0.5796257315526915,0.29287116391438395
broad,A,0.07241305519390984,0.5240110633228038,0.18729440394240007,1.6325936897575732,-0.6897904516760773
bronze,N,-0.7961237239125173,-1.132011270966938,0.7835198976959424,-0.20349607913966167,-0.13097794432795204
brown,N,-0.06352873255388232,-1.2633289776434131,-0.5778367519433636,-0.2603909840208373,-0.633376199134518
brush,N,0.1735827593997408,-1.0507542349634247,-1.5130217101952868,0.34732341973279324,-0.8755255012340798
bug,N,-2.1920025443884903,1.2451847008834322,-1.4234801255350245,-0.42065486538560953,0.005368864544276243
build,V,1.1608814112518078,-0.6293963669590393,-0.5711162686047174,0.17824772912544748,-0.13057467135108175
builder,N,-0.304710401987567,-1.0360175626131949,0.07839250843328952,0.42345874933340066,-0.3103365623551108
bull,N,-0.8064412247768165,0.4442440420569727,-1.4049758308798959,-0.7115351919106383,-0.48625362236941316
bungalow,N,-0.5580143607065837,-1.6874753215179943,0.598218575088507,-0.4752376579565512,0.2288175942094699
burst,V,-0.18325199685579402,1.2902187425620446,-1.3628270719400826,1.2222645412886977,0.49041884174815187
butter,V,-0.34199398007334936,-1.9156121670607826,-0.7839478729415097,-0.10297975019759022,-0.21329103492595503
buy,V,1.4684181799648675,-0.3389012297437782,0.06424016697706039,-0.7027157528863708,0.8335727520287607
calf,N,-0.09978008975124919,-1.1299816355018792,0.1375470103087283,-1.060489401512964,-0.28560874117421753
call,V,2.031434288767803,-0.626426331041737,-0.1169155784812259,-0.3501005161666677,-0.5311196942337859
camel,N,-0.16003135934074175,-1.4755429027111646,-0.2900559285037475,-0.6152165751639781,-0.8836001875312551
canary,N,-0.6810339522566822,-1.5713692934240986,-0.3107150783098745,0.32064175790325294,-0.06614890921992526
carpet,N,0.4232535396395214,-2.0815831270575367,-0.25261966558993854,-0.9107096102523053,-0.7445679452970385
cast,V,-0.6018145935555954,-0.5396015184019275,1.09250268919701,-0.08818433546323577,-0.3964079075855914
cause,V,0.6450772316466094,0.3316253822451118,1.7331982453057504,-0.03521428155843916,-0.40345650290823476
chart,N,-0.5901646803389288,-1.3312312888007485,0.77230910699062,-0.37271740075500465,-0.7135528155780612
chase,V,-0.8761569901332464,2.029203082197047,-0.7146988715965354,-1.2358185269362514,0.8001482366529854
cheat,N,-1.3275243005597381,1.351771329930048,1.240884799644383,-0.7316333911637272,-0.3870218054562757
cheer,V,-0.09016990155621342,0.8608429656249915,-1.040504665269831,1.749134955447501,1.5596023914722543
cheetah,N,-2.0495405672381035,-0.8015629797600923,0.5941673935261916,-0.4179142683628626,1.2277718747210913
chef,N,-1.034551226911884,-1.8889460266137676,1.639167637382261,-0.20968464262722086,-0.22459520564869054
chew,V,0.11434489711952922,-0.25332326671359945,-1.4810459915354124,0.7741961235350064,-0.36151627764745753
child,N,1.3727582642471368,-0.16421131676396858,-1.5856633604259167,-0.9499277890654673,1.4309503406739947
children,N,1.2072960037700116,-0.08007585265055399,-1.497759058728293,-1.1965778327943226,0.8375877057523501
chill,N,-0.5008284674639388,-0.2648460815898819,0.7865087091432963,0.8244642736613026,-0.6121477469638391
chinchilla,N,-2.72444392648344,-1.3819406449310978,1.498337281389583,0.17888015621838999,0.6362465646653398
chipmunk,N,-2.5937195175383803,-2.3267622507423105,1.3269748150709264,0.8815546147483092,0.749765215649156
chop,N,-1.3659702447287827,0.38590913700839935,-1.8398509408956603,1.340808945901175,-0.5735104521239802
cigarette,N,-0.429085378702535,0.22687346613220633,-1.1702016148846723,-1.1414162563492272,-1.542824634037645
circle,V,-0.46884911864528883,-1.0783365122067334,-0.42927640210241325,0.5168326346934671,-0.5163340132186041
clang,V,-1.9033642806270543,1.0656846199906527,-1.553414077613545,1.9782786575635616,-0.6619194632724228
clean,A,1.2932101037740436,-0.6872476739198952,-0.30844291142819497,0.474281863311414,0.4500231765980439
clip,V,-0.9603062716863977,-1.1267196786794993,-0.27722752461501365,1.0942429043361346,-1.0137173333582319
close,V,1.005998629096615,-0.05331329739281904,0.3094455148909229,-0.7979218670665781,-0.2767216908571336
coast,N,0.18097281788366992,-0.7673718690864728,0.27015986301065364,-1.0821986879727161,0.29720227130216137
cod,N,-0.6956425334882897,-1.2321773372582694,0.9994726046636856,-1.6238955220358233,-0.12789784862994596
cold,A,0.8641413186106635,0.17060651549238634,-1.291813997461122,-0.2701608374290727,-1.1539040832876457
collect,V,0.46333922713722797,-0.7120872968422226,0.6639725859986508,0.12806427187653788,-0.33261734411939575
college,N,-0.4083727152889148,-0.7347542913139641,0.2917771464295823,0.28780649153596544,0.31550236310498014
comb,V,0.1740358922748905,-2.3648138972515764,-0.41698585334005045,-0.6334521688421583,-1.2228914982854873
come,V,4.1795622226005245,1.0224246926202356,0.9846616047957792,0.20620065632085943,-1.268298861046822
concept,N,-0.38033814287281603,0.580437072285026,3.1230586204769963,1.17037959550042,-0.6313271022179333
confuse,V,-0.5637270080035629,1.0142197450321102,1.33462892843757,0.8148124759452453,-0.34712268356634346
construct,V,-0.4334690436350321,0.4526155300034311,1.5465133479997997,0.07112069015084123,0.3828162665457354
contact,N,0.046158662342315304,-0.9162347583427364,1.0084452659530003,0.04557017038202342,-0.09807324464833789
contract,V,-1.423729861658518,-0.626888544814979,1.9981984314202434,-0.5814723577100573,-0.11446000030433073
cook,N,0.0942778028796863,-0.9765110080357791,-0.6389414230506545,0.1277228641394926,0.8652050397010815
cool,V,0.5288025849517582,-0.6328872769235963,-0.8187616759509769,1.4793203803164365,0.033225043980312605
cope,V,-0.028010024075270073,0.7769242458855344,2.122589821543407,-0.009603687150084125,0.21790108254035476
cost,N,-0.1834167918501586,1.6499420012251107,1.0187864312487016,-0.34071187098510436,0.04187299370443861
cougar,N,-3.376334076249969,-0.14893097838414468,0.4020228919979329,0.713233034823222,1.0833518748529163
cough,V,-0.7627463371257238,0.6893436551680758,-1.9454096837959824,0.1034027761298181,-0.9912929255327172
council,N,-0.423669258620839,0.4640856409383433,2.0560379792629173,0.09906130034865615,-0.11935921166357559
counsel,V,-1.2792081983900676,-0.48754187025808016,2.8580408569685085,1.2333551255087196,-0.4794440458114977
country,N,1.1440570198248141,-0.8352343419121941,0.42960625778436257,-1.2136772371046536,0.07829427596687771
cow,N,0.5123030844401283,-1.359305096665083,-1.6807286836442876,-0.1036331193176286,-1.0986599785589937
coyote,N,-2.9842577556438266,0.12110075086245015,1.1326813568943102,-1.065240138580524,0.28990448110477296
crack,N,-1.3941898904502068,1.689696116007191,-2.189117989682077,0.23935032987747315,-1.017862346064603
craft,N,-0.44492538261192494,-0.43377576965923814,0.7033252581436854,0.5387784139331823,0.49711153146054365
creak,V,-1.116972833271735,0.5260334696171105,-0.3462809717747124,0.805572415995525,-0.2773019027151588
cream,N,0.3577630339236735,-1.482798225366311,-0.6624934159057272,-0.6723293788459327,0.20678738027464416
creed,N,-1.0121358669709637,0.1149236975583372,2.7143600740925806,0.512101892041403,0.015061609743889946
crimson,N,-1.3129232222837568,-0.5231619007426972,0.41811416671076423,-0.039853101986201914,0.4146347422727867
crocodile,N,-1.898226448486471,1.4525726178895177,-1.322828113695039,-1.366445161141188,0.2205282214946557
crow,N,-2.526144850832442,-1.2255671439187437,-1.2657941643872137,0.9768518221720068,-1.2407551150645042
cry,N,-0.22305377519926917,1.290311263646627,-1.5367130635998503,-1.430212122690301,-0.39446506343809223
cure,V,0.32832085413831474,-0.3399203440852849,1.4228977046072078,0.4668256475001056,1.7331513040056674
curl,V,-0.1829264513720183,-1.336333939249377,-0.1198641266780555,0.09137986160734687,-0.6562236946767537
damage,N,-0.7586192400740073,1.7430542617622145,-0.39472949903597637,-0.1296732731082857,-0.7851309325029016
dance,N,0.20655965694840228,-0.3998907312117739,-0.42796900848438335,-0.7362085355752637,1.7426161922169106
dash,V,-0.6245976596651402,0.5832871124581916,-0.8244850208647958,1.1809658388345907,-0.20947951754750832
day,N,2.329809135599747,-0.6046236994220447,-0.13188835219313505,-0.9412262275169573,-0.15340359650799565
deal,V,0.4987241587946337,-0.29452227763475647,1.5651432669033907,-0.4152167829070152,0.3559484643172586
death,N,-0.5569919135293244,2.3277111359601816,-0.38429648521387755,-1.5250492075460143,-0.9557674150295163
deem,V,-1.227118424751334,0.04260616381339432,3.171336046385085,0.4518185222021096,-0.4553837689222861
defeat,N,-0.762397095557589,0.7291011096991187,1.1914902399936718,-0.4583074155156928,-0.654483371680674
defy,V,-0.9504288333301061,1.7842413179197862,1.2543119270640484,0.5148790789341903,0.8525151327264643
delight,N,0.15672913583724635,0.12022407809177449,1.159152521679679,1.0352478801293734,2.2444076200083267
democracy,N,-0.7358408195121886,1.2070760210874645,2.6866360043114748,0.6781210052892935,1.4175918538233767
deny,V,-0.6059433535671664,2.3017460935215697,0.7415784296360515,-0.22394558240569368,0.38864159024400535
despise,V,-1.5166860369783595,2.005825862239122,1.5228599010544661,0.42977387336362766,-0.504983439652719
destroy,V,-0.8413855257343804,2.2886181319562193,-0.2856367694620435,-0.07264733083791171,-0.7370285495098605
die,V,-0.411316431682108,3.447328500575332,-0.41772825782094325,-2.1887923635056588,-0.06548432204644787
dig,V,0.32121705193399613,-0.7136786000116049,-0.742977311801643,-0.5525285034711954,-0.5116664195321948
dirty,V,-1.8231148006119173,0.6514255870527624,-0.8189717626660921,-0.5433789326129643,-0.672892118400877
disease,N,-1.1539470032957577,2.244045216533171,0.40236166768466364,-1.684419570786101,-0.8911047139265603
dive,V,-0.47912207083002206,-0.5322936041341348,-0.4443997672198317,0.7161799012154146,-0.15069730264789657
do,N,2.65161787583047,1.2620737754902753,2.7943399681407572,3.1652188979167413,-2.3482751325665103
doctor,N,0.7750063650453161,-0.4331404294624459,-1.4688891292900133,-0.0797978753301868,-0.1473772289791742
dolphin,N,-1.0669482095454763,-2.244929711326804,0.6540904890111142,0.2902009533181285,-0.18019264232402143
donkey,N,0.17503259627044668,-1.9687776806003718,-0.9517731485145625,-0.035702328518506694,-0.5998456993172941
draw,V,1.1956327030036193,-0.8322298169643488,-0.38029341209926254,-0.7302378245757528,-0.011897977628701867
dream,N,1.1367585479477758,-0.09432636071723442,0.2652868208475968,0.41867728408665816,1.2661584549591676
dress,V,0.5132060944846845,-0.8481756552907976,-0.9014748377463924,-1.3175394724131564,0.739239638644273
drill,V,-1.3198918808363465,0.3585595246189146,-0.22003234673138786,-0.3634109939145754,0.21579205884678154
drink,N,0.8968803065524747,-0.3017583607910279,-1.8180793240470852,-0.7871880753251503,1.0109476912692938
drive,V,0.621458354160388,-0.49340350587648174,0.19130516952222132,-0.4068208575645468,0.5593560898873075
drop,V,0.29323894418966545,0.6192541286466577,-1.1839015123990975,-0.8999642303202469,-0.4411650478021617
drum,V,-1.1106488941658204,-0.26666360189587973,-2.1344444112604024,1.346324363734821,0.2651108421780261
dull,V,-1.5040364584963244,-0.17743381995854035,1.8894287858762289,2.0318685360727455,-2.4875331829696234
dust,V,-0.7371122651825013,-0.47551709070062803,-0.32309271105543025,-0.61590569794486,-1.4172068753966691
ease,N,0.16115946025131353,-0.7049135267595723,1.655611193523488,1.356372627020427,-0.5240532645964623
east,N,0.4711133358637642,-1.1823443084968002,1.108164241160392,0.6834433450654953,-0.4996679008715416
eat,V,1.5749036719829907,-0.7656963948600002,-1.295462600619626,-0.7068520479058185,0.7672340575753542
echo,N,-0.6729843941694752,0.07861490841000332,-0.8396826325940159,1.640515691666395,-0.6410445901504095
elk,N,-1.7687802436685556,-1.951498199480136,1.6161272631104646,-0.6018058069216654,-0.1524127469933799
embrace,V,-0.8788830127520972,0.7225379664406473,0.2898218140506532,0.7978507290225438,1.9610281678980035
emerald,N,-1.5228077284138135,-1.3185150578205904,0.7650910003139171,-0.780439685181174,1.787639193539606
empty,V,0.010099593511651857,-0.6194498449753967,0.17041219588534334,0.15545993087734883,-2.0952449005491425
emu,N,-2.22502667678357,-1.5730810009644465,1.193727055149572,-0.5086010141592111,-0.013890766054539943
enter,V,0.5662050684920892,0.08438497352490049,0.48018319103198775,-0.2507232344873967,0.5619843165773231
estate,N,-0.5228152433034768,-1.1621593833738508,2.0572408527241746,-0.9782288115162678,-0.1300434031495473
expand,V,-0.3900277475564551,-0.2069793724536496,0.7662492841820266,0.8257306847746628,-0.5384385778785487
expect,V,0.8796370225802934,0.9728736395424555,1.835963179224696,-0.7152899238991633,1.1231337503395797
explode,V,-1.28357910301555,1.2699940829296805,-1.2578217338824436,0.7274778507834953,0.03348182500210171
extend,V,-0.21660425318331483,0.1499634962551735,0.867140153394221,1.193344461357705,-0.029180036115824957
eye,N,1.220280450992231,-0.7792752813573278,-1.4854737183656386,-0.7455820984404703,-0.0170644604534972
face,N,1.409121672476013,-0.5999788871674802,-1.304262130114529,-1.3807358288348264,0.4989351927054112
fact,N,0.9942381031190328,0.1513023201219606,0.6634512848300793,1.076589457375973,-0.12167313298915026
factory,N,-0.23030892753758356,-1.247440536501982,0.3804073707248364,-0.7192647755161299,-1.0467786682916664
fail,V,-0.7411040660012499,2.478694509891168,0.05328362053851925,-0.9066869774252275,-0.5885633340534533
faint,V,-1.1737329095915405,-0.07485249435517272,0.7139674932097941,-0.19187054161952666,-0.923265971036222
fall,V,0.6018466798186527,0.7455765881417175,-1.4151956197934157,-0.6265023697348236,-0.9274672828144137
farm,N,0.7679377659976356,-1.6550524347547306,-0.17648103962891823,-0.7851070184838917,-0.3907761173312542
father,N,1.6764242144444157,-0.7335981230430111,-1.7768622958672589,0.4747899710979492,-0.055610599253843665
fear,N,-0.25143395685102604,2.7914484074210955,-0.18595793156552604,-1.086146138061962,0.16817098540352585
feed,V,0.9073804875982394,-0.5404294256893692,-0.9680795056016862,-0.4029465717653318,0.9276895264888317
feel,V,2.1680051263066185,0.8265547585655613,-0.008530559739826239,0.5065943793724166,0.24966950094271842
fence,V,-1.5029042070586154,-1.745179948307608,0.8692382164527334,0.16997280546578053,-1.1868615735883437
fight,V,-0.32651000751300363,1.7737820685615169,-0.8434346396270588,-1.8939574879029004,0.3762625573841221
file,V,-0.908338972379748,-1.072744511546477,1.2062593067625607,-0.2231931918338494,-0.4384483903871595
find,V,2.505245339659538,0.04260766289126214,0.7592772883098519,-0.2198762372897796,-0.004221470005569634
fine,F,0.99914229357422,-0.2926751107283374,1.3679831834400988,-0.06742328860042919,0.4105947408577297
fire,N,0.16462061107961895,1.30390637639435,-2.166126961576093,-1.2754031010658529,0.3708977644357372
first,NUM,2.2674177569998175,0.7604748539536356,-0.44161045162303075,0.4348586828738233,1.20321752280349
fish,V,0.2970930173230595,-1.8089483875025312,-0.3877938908007887,-0.6472533454516257,-0.185564575151648
fit,V,0.41159583616370415,0.2568062244232543,0.7851135814534698,0.19121906499842395,0.7354479469909152
five,NUM,1.3289444853890238,-0.29752700149220707,-0.6901296236655758,-0.4833957838541499,-0.5806057720244512
float,V,0.27842677597263676,-1.3579964105240339,0.10549521490898105,0.1574959561075572,-0.2127980040829092
floor,N,0.8521597410279825,-0.9716083622105436,-1.0092848193006105,-0.9864000317489439,-0.8909992199295463
flounder,N,-1.9331629158293482,-0.4720253504281324,1.696149048788276,0.44061135893454895,-0.0137016689487149
flower,N,1.1313130895064296,-1.9080944591951559,-0.929528275716094,-1.0252817760824233,0.48591577855434803
fly,N,0.17742194647840506,-0.11157331147185191,-2.03632034506345,0.00779361965773066,0.5084855092725908
follow,V,0.8745717568776501,0.20688585309518176,0.34600681857498944,-0.7502340765429901,-0.4995641018506879
foot,N,1.2623760366594046,-1.3753823929445264,-0.6997245117510864,-1.7803650887932532,-1.4275868285854887
four,NUM,1.6457757518541147,-0.3614786920457951,0.0791637498353958,-1.1089748841772489,-0.5832306179060011
fragile,A,-0.7717841651251419,-0.06649734790867007,1.2305586775391748,0.9477801224071932,-0.9610651763096207
freeze,V,-0.34754735598730085,0.09155284499112619,-0.21839692290236556,-0.10935906466803084,-0.556509020116303
friend,N,1.7111666962757741,0.12473557272957325,-0.2683267756180022,0.027300049658618635,0.6839855707885879
frown,V,-0.9715907665346039,0.24890208750575368,-0.37467576355080373,0.05726341387227855,-1.5115798675702963
garden,N,1.0598541212930699,-1.6763352840457657,-0.4370932082778337,-0.9427886696687263,0.5550330911355174
gentle,A,0.593865218212546,-0.37908620558513934,-0.15758065700347565,2.4155530772712823,0.35189395460048983
get,V,5.489674790386209,1.2835573501537703,1.9472278860455592,0.2393860742651626,-1.3741677113629618
giggle,V,-0.08793906564005669,0.1535524347650771,-1.7031533230809042,1.6988032639161241,1.8863325921464709
giraffe,N,-0.6503573661752879,-2.595116974426897,1.0050966290009884,-0.7458503025222164,-0.19231044293305935
give,V,2.7715639777538104,0.5157402921990615,-0.2767619113941867,0.6255708605157713,1.064265798341684
glamorous,A,-1.0857177481110605,0.49139128904012647,1.1443001814900067,1.4534490401802447,1.2142903973669987
glass,N,0.6281657997881489,-1.1544250917967098,-0.8562045815050869,-0.5113103471027302,-0.8400205275784826
glide,V,-1.235633144464537,0.20857435120246043,-0.9031882825364423,1.8494450755806373,0.4328324952604973
glitter,N,-1.120523971782957,-0.4677793976161425,-0.4957246063647652,0.19832728404836675,0.7377147588477094
gloom,N,-1.0431872602519903,1.807012182506791,0.7667410153487527,1.1573594896313781,-1.274117336325586
glue,V,-0.9981504319831976,-0.9375882158978338,-0.41733728993087704,-0.30583369335891863,-0.6680482276869754
go,V,4.538207377417264,1.8430698177963958,-0.19568329704148515,0.7695695491519675,-0.49279681088434113
goat,N,0.035250709731313855,-1.724194379625411,-0.1459437924394279,-0.981993004411262,-0.9589269408917301
gold,N,0.02295436804387723,0.10265439644464552,-1.1517563659292802,-0.8973929547242734,2.2354658047984883
goldfish,N,-0.5332078119068926,-1.7322173969813301,-1.5375771000478524,1.5596615489346506,-0.5150477181604369
good,A,4.6559370821992925,0.7542914075859942,0.7027844240844144,1.3464194717599303,0.18269189916467585
goose,N,-0.25327448126456015,-1.5600548721188718,-0.3098584131435795,-0.4892443574061562,-0.5476001379646918
gopher,N,-3.0186771514675503,-1.1016690584275222,0.7530577790155909,1.673335850262264,-0.498200390256881
gorgeous,A,-0.5751746095590887,-0.016556577940960333,1.963710102595882,0.7349651177778596,1.949945074118754
gorilla,N,-1.820374758345075,-0.04070513489835235,-0.5270257801287846,-0.5759850965643327,-0.20293969246266289
gown,N,-0.6744531427423525,-1.3754847889051698,0.9126170759804213,-0.8910406532803687,0.16856652574157738
grade,N,-0.9247250757911425,0.7043619439462951,1.1267908078488416,0.24397992589575943,0.44597458330525974
gratitude,N,-0.6887444745269532,0.5657613198228538,1.0527851955785372,0.8841250800987048,1.463136321405164
grind,V,-0.8745902278716718,-0.23858654219362843,0.06634757277520992,1.1769112461996163,-0.6819114163618897
groan,V,-1.4416778786310533,0.7953311523064058,-1.227937316464798,1.4077203318308145,-1.014991550927448
guilt,N,-0.9949273593995969,2.0155603505049493,2.020396299088562,-0.6399608764530121,-0.9865519585341023
hair,N,1.237326073842466,-1.4174980872450975,-0.7698842167214028,-1.5993830176463226,-0.07164960259874627
hammer,V,-0.7302696342990419,-0.2670816817370712,-1.1725233647412716,-0.1717318256196184,-0.0670307455680828
hamster,N,-1.090414110507538,-1.7793172615169774,1.5378365228128175,-1.6798834004177374,0.2915497575377543
hang,V,-0.9285863509049033,0.9600809679673513,0.3076307647165033,-1.2239161238059622,-0.6751613510314869
happy,A,1.321716609338263,1.0354675549930825,-0.9432660424427727,1.1055861601473054,2.695663324492071
hard,A,0.050274491903423695,1.3573052311974023,-2.1020493655922317,1.3479846882588342,-0.7352390759457238
harm,V,-1.4372509068887183,2.569428963464535,0.5277796580426933,-1.2312761910821555,-0.42009636766020536
harmony,N,-0.4562995747217208,0.030377434264830146,1.1396707244257898,1.8563271613293226,1.3735308451174697
hate,N,-1.1064492997209712,3.468372740061365,-0.001704317349540057,-0.32131247623673953,-0.26293102248050454
have,V,7.133849456390173,2.0492371091476467,2.210004587756234,0.7261336583388336,-2.173349470225261
head,V,-0.4788339771924508,-0.4250297041357919,0.14395070738803523,-0.16569661607609604,0.2107667502831921
hear,V,1.879815874734066,-0.6384270922046786,0.12262259166335718,-0.49402760383611716,0.1343975278626854
heat,N,-0.188056814628253,1.3725034876573423,-1.0446747325925363,-0.4965343333287332,0.6311977183233193
help,N,1.7348884860726017,0.5297804933410993,-0.08284078675746673,1.082421058495327,0.5954999622373937
high,A,1.0732694971010674,0.593764534554014,-1.455356804276996,0.9088472286689208,-0.10519471148923537
hike,V,-1.1382865509523807,-0.7732120798954706,0.1484065198091987,0.835128288816766,0.7077147652972173
hippopotamus,N,-1.327458808235005,-1.2764075636106968,-0.6981887609986733,0.5517031083333689,0.30880652188858176
hiss,V,-1.2432619512330731,1.3612480005794507,-1.9385019939242476,1.9768198460735862,-1.1171527005258128
hit,V,0.09635260675587695,1.2480254977376974,-1.2416273016628092,-1.1380212337195719,-0.07852811790099369
hole,N,0.47333150581300315,-0.8410751270932741,-1.9668029286534277,0.6797148594754318,-1.24892876194079
holiday,N,0.7479759555348617,0.2221089663851771,0.07182381316794235,0.1507445909241908,1.5202006715583174
home,F,1.7177545913739038,-0.6889423941666343,-1.330337679496486,0.9562114814713559,0.3052716241386967
honest,A,1.0116265774429658,-0.2808982356421952,1.5507170181156584,1.0192654044948797,1.6180277951826085
hoot,V,-1.4270625271551982,0.4762677623562925,-1.3555554941848114,2.058670539352234,0.5531255484699815
hope,N,1.018682969307568,1.3409061874366828,0.9756154831167541,1.209390266094597,2.0021944040559188
horse,N,0.8123840915662484,-1.14117685106335,-0.7582029324667195,-1.6322213356451991,0.18610283821057
hot,A,0.817730126422726,0.27724958384258325,-2.069019860323578,-0.085571557373069,0.23233337129006867
hour,N,1.2437100372795986,-0.056724577879976826,0.5339654886462417,-0.7392342308718787,-0.6144200397958012
